RGPs	cluster	spot_id
NZ_JAIGYH010000004.1_RGP_3	cluster_0	spot_13
NZ_JAIZBA010000001.1_RGP_9	cluster_0	spot_13
NZ_JAMKDM010000042.1_RGP_0	cluster_0	No spot
NZ_CP136178.1_RGP_22	cluster_0	spot_13
NZ_MPBY01000002.1_RGP_22	cluster_0	spot_13
NZ_CP079945.1_RGP_20	cluster_0	spot_13
NZ_JRHB01000001.1_RGP_18	cluster_0	spot_13
NZ_JAYXBI010000024.1_RGP_0	cluster_0	spot_13
NZ_CP136173.1_RGP_20	cluster_0	spot_13
NZ_JBJOWS010000002.1_RGP_4	cluster_0	spot_13
NZ_JBAITY010000031.1_RGP_0	cluster_0	No spot
NZ_JBCDME010000001.1_RGP_3	cluster_0	spot_13
NZ_JBJOWH010000005.1_RGP_3	cluster_0	spot_13
NZ_JAVLRF010000001.1_RGP_15	cluster_0	spot_13
NZ_JBMBVE010000001.1_RGP_7	cluster_0	spot_13
NZ_JBBKCD010000024.1_RGP_0	cluster_0	spot_13
NZ_JAYWZB010000006.1_RGP_2	cluster_0	spot_13
NZ_JAUGYI010000001.1_RGP_7	cluster_0	spot_13
NZ_JAKIJG010000005.1_RGP_1	cluster_0	spot_13
NZ_LZBF01000018.1_RGP_1	cluster_0	spot_13
NZ_CP195991.1_RGP_27	cluster_0	spot_13
NZ_JAKLYB010000027.1_RGP_0	cluster_0	spot_13
NZ_JAIEUR010000007.1_RGP_2	cluster_0	spot_13
NZ_JANCQI010000005.1_RGP_0	cluster_0	spot_13
NZ_JASUYC010000001.1_RGP_27	cluster_0	spot_13
NZ_LZXW01000050.1_RGP_1	cluster_0	spot_13
NZ_JBJLVU010000011.1_RGP_0	cluster_0	spot_13
NZ_JAVLWA010000002.1_RGP_5	cluster_0	spot_13
NZ_JARDTL010000002.1_RGP_3	cluster_0	spot_13
NZ_CP142100.1_RGP_24	cluster_0	spot_13
NZ_JANCQJ010000003.1_RGP_0	cluster_0	spot_13
NZ_LRMI02000043.1_RGP_0	cluster_0	spot_13
NZ_CP026711.1_RGP_27	cluster_0	spot_13
NZ_CP167770.1_RGP_25	cluster_0	spot_13
NZ_CP102934.1_RGP_27	cluster_0	spot_13
NZ_CP091333.1_RGP_26	cluster_0	spot_13
NZ_CP091375.1_RGP_21	cluster_0	spot_13
NZ_JBPSAV010000002.1_RGP_11	cluster_0	spot_13
NZ_CP020592.1_RGP_24	cluster_0	spot_13
NZ_WJOG01000038.1_RGP_0	cluster_0	No spot
NZ_JFEF01000006.1_RGP_1	cluster_0	spot_13
NZ_QFCA01000015.1_RGP_2	cluster_0	spot_13
NZ_VHFD01000013.1_RGP_3	cluster_0	spot_13
NZ_JBFMMZ010000007.1_RGP_0	cluster_0	spot_13
NZ_JAXOSQ010000002.1_RGP_0	cluster_0	spot_13
NZ_CP045645.1_RGP_29	cluster_0	spot_13
NZ_JBAIUJ010000007.1_RGP_0	cluster_0	No spot
NZ_WJTA01000002.1_RGP_2	cluster_0	spot_13
NZ_JBAISU010000005.1_RGP_1	cluster_0	spot_13
NZ_JBMBUT010000003.1_RGP_4	cluster_0	spot_13
NZ_NGGP01000107.1_RGP_1	cluster_0	spot_13
NZ_QFBW01000018.1_RGP_0	cluster_0	spot_13
NZ_ASGM01000035.1_RGP_2	cluster_0	spot_13
NZ_JAUNZU010000007.1_RGP_2	cluster_0	spot_13
NZ_JABCNM010000021.1_RGP_0	cluster_0	spot_13
NZ_JBNPBJ010000001.1_RGP_9	cluster_0	spot_13
NZ_LKAH01000034.1_RGP_2	cluster_0	spot_13
NZ_JEZJ01000001.1_RGP_3	cluster_0	spot_13
NZ_CP150097.1_RGP_20	cluster_0	spot_13
NZ_LKJZ01000139.1_RGP_0	cluster_0	No spot
NZ_CP043953.1_RGP_24	cluster_0	spot_13
NZ_JABBFT010000002.1_RGP_4	cluster_0	spot_13
NZ_CP096757.1_RGP_22	cluster_0	spot_13
NZ_UFOA01000001.1_RGP_9	cluster_0	spot_13
NZ_JBMACB010000090.1_RGP_0	cluster_0	No spot
NZ_NIWK01000003.1_RGP_3	cluster_0	spot_13
NZ_CP160130.1_RGP_28	cluster_0	spot_13
NZ_JBMBVA010000005.1_RGP_2	cluster_0	spot_13
NZ_JBFRYT010000001.1_RGP_3	cluster_0	spot_13
NZ_JBAISX010000014.1_RGP_0	cluster_0	spot_13
NZ_CP037869.1_RGP_25	cluster_0	spot_13
NZ_CP195671.1_RGP_23	cluster_0	spot_13
NZ_NSJA01000106.1_RGP_0	cluster_0	No spot
NZ_NDAK01000026.1_RGP_0	cluster_0	spot_13
NZ_JAXOAG010000019.1_RGP_0	cluster_0	No spot
NZ_VHFC01000071.1_RGP_0	cluster_0	No spot
NZ_CP091373.1_RGP_29	cluster_0	spot_13
NZ_JAWDHE010000002.1_RGP_1	cluster_0	spot_13
NZ_JARTYH010000121.1_RGP_0	cluster_0	spot_13
NZ_CP144240.1_RGP_27	cluster_0	spot_13
NZ_QPHY01000001.1_RGP_10	cluster_0	spot_13
NZ_JAECTM010000041.1_RGP_0	cluster_0	spot_13
NZ_CP059542.1_RGP_25	cluster_0	spot_13
NZ_JAXOQF010000002.1_RGP_3	cluster_0	spot_13
NZ_CP137140.1_RGP_24	cluster_0	spot_13
NZ_AMFW01000017.1_RGP_3	cluster_0	spot_13
NZ_MSMT01000006.1_RGP_3	cluster_0	spot_13
NZ_JAPQYI010000009.1_RGP_2	cluster_0	spot_13
NZ_JAIEUT010000010.1_RGP_2	cluster_0	spot_13
NZ_JAJAAB010000800.1_RGP_0	cluster_0	No spot
NZ_QCXW01000014.1_RGP_1	cluster_0	spot_13
NZ_JASGXR010000066.1_RGP_0	cluster_0	No spot
NZ_BKDF01000042.1_RGP_0	cluster_0	spot_13
NZ_JMOD01000039.1_RGP_1	cluster_0	spot_13
NZ_JARVZD010000001.1_RGP_10	cluster_0	spot_13
NZ_CP030106.1_RGP_26	cluster_0	spot_13
NZ_JAJDFW010000025.1_RGP_0	cluster_0	spot_13
NZ_LZBA01000065.1_RGP_1	cluster_0	spot_13
NZ_CP045528.1_RGP_29	cluster_0	spot_13
NZ_CP169857.1_RGP_22	cluster_0	spot_13
NZ_CP178250.1_RGP_19	cluster_0	spot_13
NZ_JBAISZ010000002.1_RGP_2	cluster_0	spot_13
NZ_JADVKP010000012.1_RGP_0	cluster_0	spot_13
NZ_JBNBHG010000007.1_RGP_0	cluster_0	spot_13
NZ_JBMIQR010000016.1_RGP_0	cluster_0	spot_13
NZ_JAAOSX010000004.1_RGP_1	cluster_0	spot_13
NZ_JBPQWC010000021.1_RGP_0	cluster_0	spot_13
NZ_JANCQT010000006.1_RGP_0	cluster_0	spot_13
NZ_QHFD01000035.1_RGP_1	cluster_0	spot_13
NZ_CP131885.1_RGP_20	cluster_0	spot_13
NZ_JBKQCC010000006.1_RGP_1	cluster_0	spot_13
NZ_MSOK01000041.1_RGP_0	cluster_0	spot_13
NZ_JBILZS010000001.1_RGP_9	cluster_0	spot_13
NZ_AMGS01000036.1_RGP_0	cluster_0	spot_13
NZ_JANBNI010000001.1_RGP_9	cluster_0	spot_13
NZ_JAVDNC010000002.1_RGP_1	cluster_0	spot_13
NZ_LHWA01000080.1_RGP_3	cluster_0	spot_13
NZ_JARCWV010000026.1_RGP_0	cluster_0	spot_13
NZ_LLHI01000248.1_RGP_0	cluster_0	No spot
NZ_VHFU01000003.1_RGP_3	cluster_0	spot_13
NZ_JBAISQ010000012.1_RGP_2	cluster_0	spot_13
NZ_CP169768.1_RGP_30	cluster_0	spot_13
NZ_CP021342.1_RGP_25	cluster_0	spot_13
NZ_JAHKDI010000053.1_RGP_0	cluster_0	No spot
NZ_CP123854.1_RGP_21	cluster_0	spot_13
NZ_JBIMCE010000007.1_RGP_2	cluster_0	spot_13
NZ_CP039520.1_RGP_23	cluster_0	spot_13
NZ_JABESJ010000021.1_RGP_0	cluster_0	No spot
NZ_CP040050.1_RGP_31	cluster_0	spot_13
NZ_JAKRBW010000024.1_RGP_0	cluster_0	spot_13
NZ_CP144563.1_RGP_23	cluster_0	spot_13
NZ_JBJLUV010000008.1_RGP_2	cluster_0	spot_13
NZ_JAVVBA010000042.1_RGP_0	cluster_0	spot_13
NZ_JBNFQE010000019.1_RGP_0	cluster_0	spot_13
NZ_JAGKKB010000001.1_RGP_21	cluster_0	spot_13
NZ_JABJRE010000031.1_RGP_2	cluster_0	spot_13
NZ_PRHC01000012.1_RGP_2	cluster_0	spot_13
NZ_JAPAAI010000010.1_RGP_1	cluster_0	spot_13
NZ_CP178379.1_RGP_26	cluster_0	spot_13
NZ_JAOVZL010000002.1_RGP_3	cluster_0	spot_13
NZ_CP040080.1_RGP_20	cluster_0	spot_13
NZ_JABJTD010000001.1_RGP_0	cluster_0	spot_13
NZ_JBIYXX010000020.1_RGP_0	cluster_0	spot_13
NZ_VHEB01000002.1_RGP_2	cluster_0	spot_13
NZ_NXDV01000005.1_RGP_2	cluster_0	spot_13
NZ_JARVZT010000016.1_RGP_0	cluster_0	spot_13
NZ_CP029569.1_RGP_26	cluster_0	spot_13
NZ_CP027611.1_RGP_29	cluster_0	spot_13
NZ_CP033869.1_RGP_26	cluster_0	spot_13
NZ_JBFBVE010000003.1_RGP_3	cluster_0	spot_13
NZ_CP197591.1_RGP_21	cluster_0	spot_13
NZ_JAPQYV010000004.1_RGP_2	cluster_0	spot_13
NZ_JAXOSH010000001.1_RGP_3	cluster_0	spot_13
NZ_JBMMJI010000023.1_RGP_1	cluster_0	spot_13
NZ_JAVLRM010000001.1_RGP_6	cluster_0	spot_13
NZ_RFCX01000003.1_RGP_1	cluster_0	spot_13
NZ_AP023077.1_RGP_24	cluster_0	spot_13
NZ_JBJOWL010000031.1_RGP_0	cluster_0	No spot
NZ_RFDM01000026.1_RGP_0	cluster_0	spot_13
NZ_JAIWUQ010000022.1_RGP_0	cluster_0	No spot
NZ_JABLWA010000006.1_RGP_2	cluster_0	spot_13
NZ_JARFJV010000001.1_RGP_8	cluster_0	spot_13
NZ_CP134548.1_RGP_27	cluster_0	spot_13
NZ_NGII01000019.1_RGP_3	cluster_0	spot_13
NZ_JALJDH010000001.1_RGP_15	cluster_0	spot_13
NZ_JADIWM010000003.1_RGP_2	cluster_0	spot_13
NZ_LZYR01000103.1_RGP_0	cluster_0	spot_13
NZ_JARFJU010000001.1_RGP_10	cluster_0	spot_13
NZ_JAHZTA010000001.1_RGP_22	cluster_0	spot_13
NZ_VHFQ01000012.1_RGP_2	cluster_0	spot_13
NZ_JMOE01000002.1_RGP_4	cluster_0	spot_13
NZ_CAJHHS010000006.1_RGP_1	cluster_0	spot_13
NZ_WJHN01000042.1_RGP_0	cluster_0	No spot
NZ_JBNPBM010000001.1_RGP_9	cluster_0	spot_13
NZ_CP195700.1_RGP_23	cluster_0	spot_13
NZ_JANBNN010000038.1_RGP_0	cluster_0	spot_13
NZ_JZIX02000002.1_RGP_1	cluster_0	spot_13
NZ_JAFHUW010000038.1_RGP_0	cluster_0	No spot
NZ_JBAITH010000006.1_RGP_2	cluster_0	spot_13
NZ_JAPHLB020000001.1_RGP_23	cluster_0	spot_13
NZ_UFIR01000001.1_RGP_7	cluster_0	spot_13
NZ_MSMU01000035.1_RGP_2	cluster_0	spot_13
NZ_WJSY01000001.1_RGP_13	cluster_0	spot_13
NZ_JAZDTO010000007.1_RGP_0	cluster_0	spot_13
NZ_CP169819.1_RGP_26	cluster_0	spot_13
NZ_RIBX01000013.1_RGP_2	cluster_0	spot_13
NZ_VNWQ01000072.1_RGP_0	cluster_0	spot_13
NZ_JBPCIF010000001.1_RGP_29	cluster_0	spot_13
NZ_JARVZF010000001.1_RGP_9	cluster_0	spot_13
NZ_JBAIUG010000017.1_RGP_0	cluster_0	No spot
NZ_RFBO01000006.1_RGP_0	cluster_0	spot_13
NZ_JAXOSA010000001.1_RGP_17	cluster_0	spot_13
NZ_CAXNZY010000002.1_RGP_3	cluster_0	spot_13
NZ_JBAIUY010000002.1_RGP_4	cluster_0	spot_13
NZ_CP115643.1_RGP_28	cluster_0	spot_13
NZ_WJSX01000002.1_RGP_3	cluster_0	spot_13
NZ_ASFX01000008.1_RGP_2	cluster_0	spot_13
NZ_JAXORV010000006.1_RGP_3	cluster_0	spot_13
NZ_JAXOSU010000011.1_RGP_2	cluster_0	spot_13
NZ_JBBKCJ010000001.1_RGP_0	cluster_0	spot_13
NZ_JAXOTH010000001.1_RGP_8	cluster_0	spot_13
NZ_VHDX01000001.1_RGP_3	cluster_0	spot_13
NZ_OVCA01000008.1_RGP_0	cluster_0	spot_13
NZ_JANBMZ010000030.1_RGP_0	cluster_0	spot_13
NZ_JAVLRG010000003.1_RGP_1	cluster_0	spot_13
NZ_CAKNDI010000002.1_RGP_1	cluster_0	spot_13
NZ_CP032743.1_RGP_27	cluster_0	spot_13
NZ_LZTQ01000107.1_RGP_1	cluster_0	spot_13
NZ_CP195683.1_RGP_26	cluster_0	spot_13
NZ_JACLCQ010000001.1_RGP_18	cluster_0	spot_13
NZ_CP038262.1_RGP_21	cluster_0	spot_13
NZ_JAAGTO010000001.1_RGP_3	cluster_0	spot_13
NZ_JACEIJ010000001.1_RGP_26	cluster_0	spot_13
NZ_JBPAIN010000001.1_RGP_27	cluster_0	spot_13
NZ_CP188287.1_RGP_27	cluster_0	spot_13
NZ_JBJLWA010000021.1_RGP_0	cluster_0	spot_13
NZ_CP050421.1_RGP_22	cluster_0	spot_13
NZ_JBDGEP010000001.1_RGP_4	cluster_0	spot_13
NZ_UFJU01000001.1_RGP_1	cluster_0	spot_13
NZ_JABVBS010000025.1_RGP_0	cluster_0	spot_13
NZ_CP188275.1_RGP_23	cluster_0	spot_13
NZ_NCXY01000041.1_RGP_2	cluster_0	spot_13
NZ_CP195994.1_RGP_26	cluster_0	spot_13
NZ_KB849151.1_RGP_12	cluster_0	spot_13
NZ_JARVYM010000004.1_RGP_3	cluster_0	spot_13
NZ_JARTWJ010000013.1_RGP_0	cluster_0	spot_13
NZ_JAPQZB010000063.1_RGP_0	cluster_0	spot_13
NZ_JBJLUR010000001.1_RGP_9	cluster_0	spot_13
NZ_AMHS01000041.1_RGP_2	cluster_0	spot_13
NZ_CP091353.1_RGP_31	cluster_0	spot_13
NZ_CP094283.1_RGP_24	cluster_0	spot_13
NZ_JANKJZ010000017.1_RGP_0	cluster_0	spot_13
NZ_JBLKPZ010000006.1_RGP_2	cluster_0	spot_13
NZ_MSOW01000119.1_RGP_1	cluster_0	spot_13
NZ_JAXOSW010000001.1_RGP_8	cluster_0	spot_13
NZ_CAUZCM010000036.1_RGP_0	cluster_0	spot_13
NZ_LYNS01000142.1_RGP_0	cluster_0	spot_13
NZ_JAYJKD010000032.1_RGP_0	cluster_0	No spot
NZ_JAXOSL010000032.1_RGP_0	cluster_0	spot_13
NZ_CAXYND010000002.1_RGP_24	cluster_0	spot_13
NZ_JAXOQX010000002.1_RGP_7	cluster_0	spot_13
NZ_VAON01000020.1_RGP_0	cluster_0	spot_13
NZ_HG977526.1_RGP_21	cluster_0	spot_13
NZ_JANBNB010000011.1_RGP_0	cluster_0	No spot
NZ_JARVXY010000001.1_RGP_10	cluster_0	spot_13
NZ_JAHKDH010000096.1_RGP_0	cluster_0	No spot
NZ_JBPTSR010000008.1_RGP_1	cluster_0	spot_13
NZ_CP032055.1_RGP_25	cluster_0	spot_13
NZ_LQRQ01000007.1_RGP_27	cluster_0	spot_13
NZ_WWCG01000001.1_RGP_22	cluster_0	spot_13
NZ_JAAOQK010000003.1_RGP_3	cluster_0	spot_13
NZ_JAKJQR010000001.1_RGP_9	cluster_0	spot_13
NZ_MJBA01000008.1_RGP_0	cluster_0	spot_13
NZ_VAGQ01000025.1_RGP_0	cluster_0	spot_13
NZ_CP087331.1_RGP_27	cluster_0	spot_13
NZ_CP001172.1_RGP_17	cluster_0	spot_13
NZ_JAUMSL010000025.1_RGP_0	cluster_0	No spot
NZ_CAYAMD010000018.1_RGP_0	cluster_0	spot_13
NZ_CP087348.1_RGP_23	cluster_0	spot_13
NZ_JARTXP010000095.1_RGP_1	cluster_0	spot_13
NZ_JASKIF010000004.1_RGP_1	cluster_0	spot_13
NZ_UCPN02000010.1_RGP_3	cluster_0	spot_13
NZ_VAQJ01000020.1_RGP_0	cluster_0	spot_13
NZ_CP013924.1_RGP_23	cluster_0	spot_13
NZ_VHGL01000030.1_RGP_0	cluster_0	spot_13
NZ_CP087362.1_RGP_25	cluster_0	spot_13
NZ_JEXN01000027.1_RGP_0	cluster_0	spot_13
NZ_CP129245.1_RGP_24	cluster_0	spot_13
NZ_LZUU01000016.1_RGP_2	cluster_0	spot_13
NZ_KB849308.1_RGP_26	cluster_0	spot_13
NZ_JAZGUW010000005.1_RGP_3	cluster_0	spot_13
NZ_JBAITV010000003.1_RGP_0	cluster_0	No spot
NZ_VHGA01000027.1_RGP_2	cluster_0	spot_13
NZ_CP046654.1_RGP_22	cluster_0	spot_13
NZ_CP014541.1_RGP_21	cluster_0	spot_13
NZ_JAXMQN010000012.1_RGP_0	cluster_0	No spot
NZ_JABJRL010000014.1_RGP_1	cluster_0	spot_13
NZ_JBDGGS010000018.1_RGP_8	cluster_0	spot_13
NZ_JANBNE010000014.1_RGP_2	cluster_0	spot_13
NZ_VLZQ01000007.1_RGP_0	cluster_0	spot_13
NZ_KB849902.1_RGP_10	cluster_0	spot_13
NZ_JABTWN010000051.1_RGP_0	cluster_0	spot_13
NZ_CP018664.1_RGP_27	cluster_0	spot_13
NZ_JAXOSG010000001.1_RGP_0	cluster_0	spot_13
NZ_CP051262.1_RGP_23	cluster_0	spot_13
NZ_JBPKAU010000031.1_RGP_0	cluster_0	No spot
NZ_JBAITC010000001.1_RGP_4	cluster_0	spot_13
NZ_JAYWZA010000002.1_RGP_3	cluster_0	spot_13
NZ_JASBHI010000030.1_RGP_0	cluster_0	spot_13
NZ_JAKRBT010000004.1_RGP_0	cluster_0	spot_13
NZ_CP009534.1_RGP_25	cluster_0	spot_13
NZ_JAJTJI010000001.1_RGP_24	cluster_0	spot_13
NZ_JBFMNL010000004.1_RGP_2	cluster_0	spot_13
NZ_LYKQ01000033.1_RGP_1	cluster_0	spot_13
NZ_JARVXZ010000003.1_RGP_2	cluster_0	spot_13
NZ_MSOI01000076.1_RGP_0	cluster_0	spot_13
NZ_CP096690.1_RGP_24	cluster_0	spot_13
NZ_JANCQG010000009.1_RGP_0	cluster_0	spot_13
NZ_CP145430.1_RGP_26	cluster_0	spot_13
NZ_JBJIQN010000004.1_RGP_1	cluster_0	spot_13
NZ_JARBXK010000020.1_RGP_0	cluster_0	No spot
NZ_CP038258.1_RGP_26	cluster_0	spot_13
NZ_UFJR01000001.1_RGP_4	cluster_0	spot_13
NZ_CP054302.1_RGP_23	cluster_0	spot_13
NZ_JAVDMC010000005.1_RGP_0	cluster_0	No spot
NZ_UFJN01000008.1_RGP_0	cluster_0	spot_13
NZ_JABLVI010000008.1_RGP_2	cluster_0	spot_13
NZ_JBLVVB010000001.1_RGP_9	cluster_0	spot_13
NZ_CP020579.1_RGP_24	cluster_0	spot_13
NZ_CAUZJJ010000001.1_RGP_6	cluster_0	spot_13
NZ_JARTYB010000079.1_RGP_0	cluster_0	spot_13
NZ_JAPOMZ010000022.1_RGP_10	cluster_0	spot_13
NZ_JAQFHM010000020.1_RGP_0	cluster_0	No spot
NZ_JASUYL010000001.1_RGP_18	cluster_0	spot_13
NC_023028.1_RGP_18	cluster_0	spot_13
NZ_JBPTSY010000030.1_RGP_0	cluster_0	spot_13
NZ_JBAIUV010000072.1_RGP_0	cluster_0	No spot
NZ_JAPQZE010000007.1_RGP_1	cluster_0	spot_13
NZ_KB849843.1_RGP_15	cluster_0	spot_13
NZ_CP149838.1_RGP_25	cluster_0	spot_13
NZ_VMAW01000003.1_RGP_3	cluster_0	spot_13
NZ_JBJLUI010000001.1_RGP_17	cluster_0	spot_13
NZ_JAHKSA010000003.1_RGP_1	cluster_0	spot_13
NZ_JBIMCR010000002.1_RGP_4	cluster_0	spot_13
NZ_JADVMA010000016.1_RGP_1	cluster_0	spot_13
NZ_JFEZ01000033.1_RGP_0	cluster_0	spot_13
NZ_MSMS01000012.1_RGP_2	cluster_0	spot_13
NZ_VKRC01000027.1_RGP_0	cluster_0	spot_13
NZ_NJIB01000007.1_RGP_0	cluster_0	No spot
NZ_CP086759.1_RGP_24	cluster_0	spot_13
NZ_AP024802.1_RGP_26	cluster_0	spot_13
NZ_JAKIIZ010000005.1_RGP_0	cluster_0	spot_13
NZ_BHFY01000004.1_RGP_0	cluster_0	spot_13
NZ_JAMJTI010000007.1_RGP_0	cluster_0	spot_13
NZ_CP076821.1_RGP_30	cluster_0	spot_13
NZ_JBJLVP010000009.1_RGP_1	cluster_0	spot_13
NZ_CP157255.1_RGP_22	cluster_0	spot_13
NZ_UCTM02000015.1_RGP_2	cluster_0	spot_13
NZ_RFDY01000018.1_RGP_2	cluster_0	spot_13
NZ_NGDW01000012.1_RGP_3	cluster_0	spot_13
NZ_JBEUQM010000060.1_RGP_0	cluster_0	spot_13
NZ_CP175863.1_RGP_35	cluster_0	spot_13
NZ_VMAL01000018.1_RGP_0	cluster_0	spot_13
NZ_CP060994.1_RGP_30	cluster_0	spot_13
NZ_JAYXAO010000019.1_RGP_0	cluster_0	spot_13
NZ_JAFHWB010000038.1_RGP_0	cluster_0	No spot
NZ_JBMBUS010000017.1_RGP_1	cluster_0	spot_13
NZ_CP175878.1_RGP_22	cluster_0	spot_13
NZ_JBKAHB010000001.1_RGP_22	cluster_0	spot_13
NZ_UFJZ01000001.1_RGP_12	cluster_0	spot_13
NZ_JAXOSC010000001.1_RGP_11	cluster_0	spot_13
NZ_NGCA01000034.1_RGP_3	cluster_0	spot_13
NZ_CP169298.1_RGP_22	cluster_0	spot_13
NZ_JAECTZ010000037.1_RGP_0	cluster_0	No spot
NZ_CP069851.1_RGP_26	cluster_0	spot_13
NZ_JBDGGK010000021.1_RGP_2	cluster_0	spot_13
NZ_JBNHTG010000008.1_RGP_0	cluster_0	No spot
NZ_JBDGGS010000009.1_RGP_3	cluster_0	spot_13
NZ_VHHE01000003.1_RGP_2	cluster_0	spot_13
NZ_JBJOWQ010000040.1_RGP_0	cluster_0	spot_13
NZ_JBPSBV010000002.1_RGP_0	cluster_0	No spot
NZ_JABJRO010000001.1_RGP_1	cluster_0	spot_13
NZ_CP104907.1_RGP_23	cluster_0	spot_13
NZ_NGHY01000041.1_RGP_0	cluster_0	No spot
NZ_JAXOST010000001.1_RGP_9	cluster_0	spot_13
NZ_JBJLVY010000001.1_RGP_13	cluster_0	spot_13
NZ_RDOH01000002.1_RGP_5	cluster_0	spot_13
NZ_JAUEMO010000086.1_RGP_0	cluster_0	spot_13
NZ_UFRP01000001.1_RGP_28	cluster_0	spot_13
NZ_CP175804.1_RGP_28	cluster_0	spot_13
NZ_JBIMDD010000001.1_RGP_8	cluster_0	spot_13
NZ_CP059546.1_RGP_19	cluster_0	spot_13
NZ_VYJE01000001.1_RGP_21	cluster_0	spot_13
NZ_CAJHHU010000031.1_RGP_0	cluster_0	spot_13
NZ_AMGG01000056.1_RGP_2	cluster_0	spot_13
NZ_WUBY01000016.1_RGP_0	cluster_0	spot_13
NZ_LYLG01000001.1_RGP_9	cluster_0	spot_13
NZ_JAYXBF010000021.1_RGP_1	cluster_0	spot_13
NZ_PGNG01000082.1_RGP_0	cluster_0	spot_13
NZ_JAEPVZ010000008.1_RGP_2	cluster_0	spot_13
NZ_CP103338.1_RGP_25	cluster_0	spot_13
NZ_JBNPBK010000001.1_RGP_4	cluster_0	spot_13
NZ_QPHN01000025.1_RGP_0	cluster_0	spot_13
NZ_JARTYL010000045.1_RGP_2	cluster_0	spot_13
NZ_JADVMU010000021.1_RGP_0	cluster_0	spot_13
NZ_JAPCWT010000035.1_RGP_0	cluster_0	No spot
NZ_LYKU01000207.1_RGP_10	cluster_0	spot_13
NZ_SOYV01000001.1_RGP_14	cluster_0	spot_13
NZ_CP091359.1_RGP_26	cluster_0	spot_13
NZ_RHYH01000001.1_RGP_7	cluster_0	spot_13
NZ_CP121609.1_RGP_30	cluster_0	spot_13
NZ_LLJE01000016.1_RGP_0	cluster_0	No spot
NZ_JFYF01000004.1_RGP_3	cluster_0	spot_13
NZ_CP050904.1_RGP_24	cluster_0	spot_13
NZ_JARTXR010000015.1_RGP_5	cluster_0	spot_13
NZ_CP060029.1_RGP_23	cluster_0	spot_13
NZ_PYCW01000001.1_RGP_2	cluster_0	spot_13
NZ_CP130628.2_RGP_22	cluster_0	spot_13
NZ_UFOR01000033.1_RGP_0	cluster_0	spot_13
NZ_JANBNH010000034.1_RGP_0	cluster_0	spot_13
NZ_JAXOQJ010000001.1_RGP_2	cluster_0	spot_13
NZ_AMZT01000030.1_RGP_3	cluster_0	spot_13
NZ_STGR01000011.1_RGP_1	cluster_0	spot_13
NZ_JBNOPO010000006.1_RGP_0	cluster_0	No spot
NZ_CP017656.1_RGP_28	cluster_0	spot_13
NZ_CP050523.1_RGP_24	cluster_0	spot_13
NZ_JRQU01000011.1_RGP_1	cluster_0	spot_13
NZ_CP087594.1_RGP_30	cluster_0	spot_13
NZ_UCOP02000021.1_RGP_0	cluster_0	spot_13
NZ_JAIWZT010000006.1_RGP_3	cluster_0	spot_13
NZ_JAXOSR010000002.1_RGP_6	cluster_0	spot_13
NZ_CP027528.1_RGP_26	cluster_0	spot_13
NZ_JBFWEH010000007.1_RGP_0	cluster_0	spot_13
NZ_JAXORJ010000004.1_RGP_4	cluster_0	spot_13
NZ_CP117728.1_RGP_23	cluster_0	spot_13
NZ_JASUYJ010000001.1_RGP_24	cluster_0	spot_13
NZ_NGEO01000066.1_RGP_0	cluster_0	spot_13
NZ_POYH01000082.1_RGP_2	cluster_0	spot_13
NZ_JAUEOK010000068.1_RGP_0	cluster_0	No spot
NZ_CP121345.1_RGP_25	cluster_0	spot_13
NZ_CAXNZZ010000003.1_RGP_3	cluster_0	spot_13
NZ_SAXL01000002.1_RGP_0	cluster_0	spot_13
NZ_JAXORY010000007.1_RGP_2	cluster_0	spot_13
NZ_NGJA01000023.1_RGP_0	cluster_0	spot_13
NZ_JAYXAJ010000002.1_RGP_4	cluster_0	spot_13
NZ_CP041035.1_RGP_22	cluster_0	spot_13
NZ_CP051474.1_RGP_23	cluster_0	spot_13
NZ_CP018677.1_RGP_22	cluster_0	spot_13
NZ_JAMJTB010000007.1_RGP_0	cluster_0	spot_13
NZ_CP033768.1_RGP_27	cluster_0	spot_13
NZ_CP190364.1_RGP_23	cluster_0	spot_13
NZ_JAEPVW020000002.1_RGP_11	cluster_0	spot_13
NZ_JBQPHJ010000002.1_RGP_3	cluster_0	spot_13
NZ_JAVDAO010000007.1_RGP_0	cluster_0	No spot
NZ_CAUZBY010000004.1_RGP_3	cluster_0	spot_13
NZ_KB849964.1_RGP_21	cluster_0	spot_13
NZ_JAENTE010000043.1_RGP_0	cluster_0	spot_13
NZ_CP018254.1_RGP_27	cluster_0	spot_13
NZ_CP050403.1_RGP_25	cluster_0	spot_13
NZ_CP116387.1_RGP_22	cluster_0	spot_13
NZ_CP087374.1_RGP_23	cluster_0	spot_13
NZ_JARVZM010000001.1_RGP_10	cluster_0	spot_13
NZ_UFIH01000001.1_RGP_9	cluster_0	spot_13
NZ_JBDGHF010000012.1_RGP_2	cluster_0	spot_13
NZ_NGGM01000018.1_RGP_1	cluster_0	spot_13
NZ_JAOAOM010000017.1_RGP_0	cluster_0	spot_13
NZ_LLCO01000001.1_RGP_0	cluster_0	spot_13
NZ_JAGFEK010000002.1_RGP_2	cluster_0	spot_13
NZ_CP033876.1_RGP_21	cluster_0	spot_13
NZ_JAXOSK010000002.1_RGP_6	cluster_0	spot_13
